auc_psnr,error,feature_cap_px,final_budget,final_scale_max,final_scale_mean,final_scale_p95,fit_seconds,growth_rule,growth_waves,height,image,init_seconds,iterations_run,iters,lpips,luma_psnr,mae,max_side,method,method_label,method_note,method_track,ms_ssim,mse,n_gaussians,p95_abs_error,pixel_loss,psnr,reconstruction_path,relocate_count_per_event,relocate_fraction,relocate_residual_downsample,relocate_rule,renderer,scale_cap_input,scale_cap_max,scale_cap_reference_side,scale_cap_rule,seed,source_path,ssim,ssim_weight,start_budget,start_fraction,start_gaussians,status,stopped_early,support_fade,target_path,total_seconds,width
23.05774764594191,,12.0,640,12.0,2.6429121494293213,8.54311466217041,0.7935450077056885,residual_tensor_add,5,106,COCO_train2014_000000000025,0.08340764045715332,500,500,,25.120235443115234,0.039335764944553375,160,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,StructSplat quadtree-WSE tensor-aware residual growth with feature-adaptive scale caps.,tensor-growth+feature-cap,0.9637218713760376,0.003167706774547696,640,0.12063297629356384,l1,24.992551803588867,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000025/640/seed0_structsplat_quadtree_wse_tensor_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000025.jpg,0.8147370219230652,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000025.png,0.8769526481628418,160
23.077816848525543,,,640,160.00001525878906,5.788995265960693,22.764331817626953,0.7462306022644043,residual_tensor_add,5,106,COCO_train2014_000000000025,0.0478665828704834,500,500,,25.388853073120117,0.03861227259039879,160,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,StructSplat quadtree-hybrid initializer plus tensor-aware residual growth.,tensor-growth,0.967544436454773,0.0030062315054237843,640,0.11790276318788528,l1,25.219776153564453,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000025/640/seed0_structsplat_quadtree_hybrid_tensor.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000025.jpg,0.8273724317550659,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000025.png,0.7940971851348877,160
22.811058892993508,,,640,160.00001525878906,6.2626800537109375,25.08294105529785,0.7317800521850586,residual_tensor_add,5,106,COCO_train2014_000000000025,0.019343137741088867,500,500,,25.02290916442871,0.04024612158536911,160,floyd_steinberg_tensor,Floyd + tensor,Floyd-Steinberg placement control plus tensor-aware residual growth.,tensor-growth-control,0.9647332429885864,0.003250294364988804,640,0.12130480259656906,l1,24.880773544311523,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000025/640/seed0_floyd_steinberg_tensor.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000025.jpg,0.8123077750205994,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000025.png,0.7511231899261475,160
23.447414017870337,,,640,131.31077575683594,4.06913948059082,13.137660026550293,0.736863374710083,none,5,106,COCO_train2014_000000000025,0.0011115074157714844,500,500,,24.712203979492188,0.039135780185461044,160,gaussianimage_fixed_full,GaussianImage fixed,GaussianImage-style random fixed-count control; starts at the final cap and does not grow.,fixed-full,0.9676427841186523,0.003496520919725299,640,0.12362326681613922,l1,24.56363868713379,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000025/640/seed1_gaussianimage_fixed_full.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000025.jpg,0.8328668475151062,0.3,320,0.5,640,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000025.png,0.7379748821258545,160
22.447292593533625,,,640,160.00001525878906,4.9458909034729,17.363128662109375,0.7433121204376221,residual_add,5,106,COCO_train2014_000000000025,0.00039887428283691406,500,500,,25.16524887084961,0.03960457444190979,160,gaussianimage_plus_residual,GaussianImage++ residual,GaussianImage++-style analogue: random half-budget start plus residual-add growth.,repo-growth,0.9661051630973816,0.003152299439534545,640,0.12089795619249344,l1,25.01372528076172,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000025/640/seed1_gaussianimage_plus_residual.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000025.jpg,0.8212230205535889,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000025.png,0.743710994720459,160
22.584844057927867,,,640,160.00001525878906,4.549487590789795,16.844581604003906,0.7490494251251221,residual_add,5,106,COCO_train2014_000000000025,0.0035381317138671875,500,500,,25.24203872680664,0.039014462381601334,160,image_gs_residual,Image-GS residual,Image-GS-style analogue: gradient-density random half-budget start plus residual-add growth.,repo-growth,0.9678410887718201,0.0030958738643676043,640,0.12010037899017334,l1,25.092166900634766,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000025/640/seed1_image_gs_residual.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000025.jpg,0.8249584436416626,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000025.png,0.7525875568389893,160
22.952528793013883,,,640,160.00001525878906,4.847001552581787,18.664127349853516,0.7399411201477051,residual_add,5,106,COCO_train2014_000000000025,0.042682647705078125,500,500,,25.256519317626953,0.03900592029094696,160,structsplat_onedge_residual,SS on-edge + residual,StructSplat on-edge initializer under the same residual-add growth as external analogues.,same-growth,0.9659819006919861,0.003070819890126586,640,0.11919403821229935,l1,25.127456665039062,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000025/640/seed1_structsplat_onedge_residual.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000025.jpg,0.8223384022712708,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000025.png,0.7826237678527832,160
22.79757681447184,,,640,159.07122802734375,5.1823930740356445,19.727542877197266,0.7819268703460693,residual_add+relocate,5,106,COCO_train2014_000000000025,0.03949308395385742,500,500,,25.005157470703125,0.04016619920730591,160,structsplat_onedge_residual_relocate,SS on-edge + residual relocate,StructSplat on-edge residual-add growth plus split-scheduled residual relocation.,same-growth+relocate,0.965179979801178,0.003251353045925498,640,0.12259706109762192,l1,24.879358291625977,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000025/640/seed1_structsplat_onedge_residual_relocate.png,16,0.25,4,at_split,cuda,,,,,1,tests/test_images/COCO_train2014_000000000025.jpg,0.8164345622062683,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000025.png,0.8214199542999268,160
22.994627407891954,,12.0,640,12.0,2.5948150157928467,7.8189873695373535,0.7366378307342529,residual_add,5,106,COCO_train2014_000000000025,0.03741312026977539,500,500,,25.29909324645996,0.03862358257174492,160,structsplat_onedge_residual_featurecap,SS on-edge + residual feature cap,StructSplat on-edge residual-add growth with feature-adaptive per-Gaussian scale caps.,same-growth+feature-cap,0.9659568667411804,0.003036918817088008,640,0.11760207265615463,l1,25.175668716430664,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000025/640/seed1_structsplat_onedge_residual_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000025.jpg,0.8178892731666565,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000025.png,0.7740509510040283,160
22.955832951532336,,,640,160.00001525878906,5.502117156982422,18.505916595458984,0.7451131343841553,residual_tensor_add,5,106,COCO_train2014_000000000025,0.03868579864501953,500,500,,25.09210205078125,0.039631009101867676,160,structsplat_onedge_tensor,SS on-edge + tensor,StructSplat on-edge initializer plus tensor-aware residual growth.,tensor-growth,0.965484082698822,0.0031777825206518173,640,0.12106265127658844,l1,24.978759765625,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000025/640/seed1_structsplat_onedge_tensor.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000025.jpg,0.8181049227714539,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000025.png,0.7837989330291748,160
23.124457523674668,,12.0,640,12.0,2.601916551589966,8.338712692260742,0.7547099590301514,residual_tensor_add,5,106,COCO_train2014_000000000025,0.04267168045043945,500,500,,25.35312843322754,0.038720667362213135,160,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,StructSplat on-edge tensor-aware residual growth with feature-adaptive scale caps.,tensor-growth+feature-cap,0.9648417830467224,0.0030223906505852938,640,0.1174532100558281,l1,25.196495056152344,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000025/640/seed1_structsplat_onedge_tensor_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000025.jpg,0.8176373839378357,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000025.png,0.7973816394805908,160
22.976216310489633,,,640,160.00001525878906,5.397904872894287,18.50555992126465,0.7396478652954102,residual_tensor_add,5,106,COCO_train2014_000000000025,0.0403745174407959,500,500,,25.179521560668945,0.03924043849110603,160,structsplat_flanking_tensor,SS flanking + tensor,StructSplat flanking initializer plus tensor-aware residual growth.,tensor-growth,0.9664116501808167,0.003134089754894376,640,0.11986874788999557,l1,25.03888702392578,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000025/640/seed1_structsplat_flanking_tensor.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000025.jpg,0.8192930817604065,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000025.png,0.780022382736206,160
23.027075952900674,,,640,160.00001525878906,5.061436653137207,19.207761764526367,0.7431025505065918,residual_add,5,106,COCO_train2014_000000000025,0.07972168922424316,500,500,,25.349853515625,0.03855149447917938,160,structsplat_quadtree_wse_residual,SS qt-WSE + residual,StructSplat quadtree-WSE initializer under the same residual-add growth as external analogues.,same-growth,0.9685514569282532,0.0030063155572861433,640,0.11757390201091766,l1,25.219654083251953,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000025/640/seed1_structsplat_quadtree_wse_residual.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000025.jpg,0.8232623934745789,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000025.png,0.822824239730835,160
22.901457035469864,,,640,160.00001525878906,5.225377082824707,20.027544021606445,0.7907500267028809,residual_add+relocate,5,106,COCO_train2014_000000000025,0.0789191722869873,500,500,,25.16522216796875,0.03947640582919121,160,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,StructSplat quadtree-WSE residual-add growth plus split-scheduled residual relocation.,same-growth+relocate,0.967494010925293,0.0031268869061022997,640,0.11875542253255844,l1,25.048877716064453,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000025/640/seed1_structsplat_quadtree_wse_residual_relocate.png,16,0.25,4,at_split,cuda,,,,,1,tests/test_images/COCO_train2014_000000000025.jpg,0.8223696947097778,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000025.png,0.8696691989898682,160
22.966466597899167,,12.0,640,12.0,2.5861809253692627,8.3104248046875,0.7498090267181396,residual_add,5,106,COCO_train2014_000000000025,0.08001518249511719,500,500,,25.406749725341797,0.038264088332653046,160,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,StructSplat quadtree-WSE residual-add growth with feature-adaptive scale caps.,same-growth+feature-cap,0.966303825378418,0.002964503364637494,640,0.11686361581087112,l1,25.28048324584961,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000025/640/seed1_structsplat_quadtree_wse_residual_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000025.jpg,0.8198056817054749,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000025.png,0.8298242092132568,160
23.050598094840804,,,640,160.00001525878906,6.017874717712402,22.122520446777344,0.7300431728363037,residual_tensor_add,5,106,COCO_train2014_000000000025,0.08014607429504395,500,500,,25.22770118713379,0.039417147636413574,160,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,StructSplat quadtree-WSE initializer plus tensor-aware residual growth.,tensor-growth,0.9668827652931213,0.003095099003985524,640,0.11933360248804092,l1,25.09325408935547,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000025/640/seed1_structsplat_quadtree_wse_tensor.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000025.jpg,0.8203960061073303,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000025.png,0.8101892471313477,160
23.05163378323725,,12.0,640,12.0,2.677741289138794,9.192550659179688,0.7439088821411133,residual_tensor_add,5,106,COCO_train2014_000000000025,0.08054280281066895,500,500,,25.30876922607422,0.038545019924640656,160,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,StructSplat quadtree-WSE tensor-aware residual growth with feature-adaptive scale caps.,tensor-growth+feature-cap,0.964942991733551,0.003048147074878216,640,0.11813169717788696,l1,25.159643173217773,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000025/640/seed1_structsplat_quadtree_wse_tensor_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000025.jpg,0.8172231912612915,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000025.png,0.8244516849517822,160
22.913939818112787,,,640,160.00001525878906,5.500340461730957,20.22370719909668,0.7385222911834717,residual_tensor_add,5,106,COCO_train2014_000000000025,0.05045199394226074,500,500,,25.14342498779297,0.03950696066021919,160,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,StructSplat quadtree-hybrid initializer plus tensor-aware residual growth.,tensor-growth,0.9660717248916626,0.003162429900839925,640,0.12065200507640839,l1,24.99979019165039,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000025/640/seed1_structsplat_quadtree_hybrid_tensor.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000025.jpg,0.8185949325561523,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000025.png,0.7889742851257324,160
22.839201506727445,,,640,157.5970458984375,6.338837146759033,25.367467880249023,0.7561211585998535,residual_tensor_add,5,106,COCO_train2014_000000000025,0.01847243309020996,500,500,,25.124515533447266,0.039916496723890305,160,floyd_steinberg_tensor,Floyd + tensor,Floyd-Steinberg placement control plus tensor-aware residual growth.,tensor-growth-control,0.9647608995437622,0.0031809057109057903,640,0.12099207937717438,l1,24.97449493408203,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000025/640/seed1_floyd_steinberg_tensor.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000025.jpg,0.8190363645553589,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000025.png,0.7745935916900635,160
29.298750527636084,,,640,160.00001525878906,5.142764091491699,15.73687744140625,0.742260217666626,none,5,107,COCO_train2014_000000000030,0.0003790855407714844,500,500,,32.446128845214844,0.01339045725762844,160,gaussianimage_fixed_full,GaussianImage fixed,GaussianImage-style random fixed-count control; starts at the final cap and does not grow.,fixed-full,0.9938457608222961,0.0007395868888124824,640,0.053750813007354736,l1,31.310108184814453,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed0_gaussianimage_fixed_full.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000030.jpg,0.9585921764373779,0.3,320,0.5,640,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.7426393032073975,160
28.296312506069878,,,640,160.00001525878906,4.91536283493042,16.70326805114746,0.730541467666626,residual_add,5,107,COCO_train2014_000000000030,0.0003123283386230469,500,500,,34.29984664916992,0.013300217688083649,160,gaussianimage_plus_residual,GaussianImage++ residual,GaussianImage++-style analogue: random half-budget start plus residual-add growth.,repo-growth,0.9933218359947205,0.0004949485301040113,640,0.04746323078870773,l1,33.05439758300781,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed0_gaussianimage_plus_residual.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000030.jpg,0.9571614265441895,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.730853796005249,160
28.75367497155566,,,640,142.14012145996094,4.47705602645874,12.365873336791992,0.755687952041626,residual_add,5,107,COCO_train2014_000000000030,0.0020301342010498047,500,500,,34.37760543823242,0.01320606004446745,160,image_gs_residual,Image-GS residual,Image-GS-style analogue: gradient-density random half-budget start plus residual-add growth.,repo-growth,0.992368757724762,0.00047972743050195277,640,0.046574126929044724,l1,33.19005584716797,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed0_image_gs_residual.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000030.jpg,0.9536473751068115,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.7577180862426758,160
29.335266711477765,,,640,160.00001525878906,5.773107528686523,18.964384078979492,0.7394218444824219,residual_add,5,107,COCO_train2014_000000000030,0.04698967933654785,500,500,,34.50999450683594,0.013277198188006878,160,structsplat_onedge_residual,SS on-edge + residual,StructSplat on-edge initializer under the same residual-add growth as external analogues.,same-growth,0.9922456741333008,0.0004766355559695512,640,0.04591049253940582,l1,33.218135833740234,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed0_structsplat_onedge_residual.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000030.jpg,0.9533249735832214,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.7864115238189697,160
29.053227252616193,,,640,160.00001525878906,5.875565528869629,19.114551544189453,0.788153886795044,residual_add+relocate,5,107,COCO_train2014_000000000030,0.04599189758300781,500,500,,34.17877197265625,0.013730620965361595,160,structsplat_onedge_residual_relocate,SS on-edge + residual relocate,StructSplat on-edge residual-add growth plus split-scheduled residual relocation.,same-growth+relocate,0.9917221069335938,0.000509075412992388,640,0.048438724130392075,l1,32.93217849731445,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed0_structsplat_onedge_residual_relocate.png,16,0.25,4,at_split,cuda,,,,,0,tests/test_images/COCO_train2014_000000000030.jpg,0.9518626928329468,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.8341457843780518,160
29.42987060737992,,12.0,640,12.0,2.956918954849243,9.447951316833496,0.7601821422576904,residual_add,5,107,COCO_train2014_000000000030,0.0431981086730957,500,500,,34.676734924316406,0.01325176190584898,160,structsplat_onedge_residual_featurecap,SS on-edge + residual feature cap,StructSplat on-edge residual-add growth with feature-adaptive per-Gaussian scale caps.,same-growth+feature-cap,0.9911137223243713,0.00046058380394242704,640,0.04534543305635452,l1,33.366912841796875,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed0_structsplat_onedge_residual_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000030.jpg,0.9516727328300476,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.8033802509307861,160
29.251360855026093,,,640,160.00001525878906,6.218875885009766,19.210304260253906,0.732452392578125,residual_tensor_add,5,107,COCO_train2014_000000000030,0.04421544075012207,500,500,,33.91498947143555,0.013926394283771515,160,structsplat_onedge_tensor,SS on-edge + tensor,StructSplat on-edge initializer plus tensor-aware residual growth.,tensor-growth,0.9919047355651855,0.0005391074228100479,640,0.049060601741075516,l1,32.683250427246094,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed0_structsplat_onedge_tensor.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000030.jpg,0.9520925283432007,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.7766678333282471,160
29.97986469574586,,12.0,640,12.0,3.0225002765655518,9.609760284423828,0.7462184429168701,residual_tensor_add,5,107,COCO_train2014_000000000030,0.0443265438079834,500,500,,35.46625518798828,0.012600347399711609,160,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,StructSplat on-edge tensor-aware residual growth with feature-adaptive scale caps.,tensor-growth+feature-cap,0.9912534952163696,0.0003902262251358479,640,0.04214585945010185,l1,34.08683395385742,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed0_structsplat_onedge_tensor_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000030.jpg,0.9531869292259216,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.7905449867248535,160
29.278366461545527,,,640,160.00001525878906,6.3583664894104,19.678112030029297,0.7353978157043457,residual_tensor_add,5,107,COCO_train2014_000000000030,0.042743682861328125,500,500,,33.93318557739258,0.013888547196984291,160,structsplat_flanking_tensor,SS flanking + tensor,StructSplat flanking initializer plus tensor-aware residual growth.,tensor-growth,0.9915801882743835,0.000538296066224575,640,0.048921938985586166,l1,32.689788818359375,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed0_structsplat_flanking_tensor.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000030.jpg,0.950760543346405,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.7781414985656738,160
29.355834439187824,,,640,160.00001525878906,5.78153133392334,18.791128158569336,0.7354128360748291,residual_add,5,107,COCO_train2014_000000000030,0.11241436004638672,500,500,,34.40089797973633,0.013310535810887814,160,structsplat_quadtree_wse_residual,SS qt-WSE + residual,StructSplat quadtree-WSE initializer under the same residual-add growth as external analogues.,same-growth,0.9916318655014038,0.0004829893878195435,640,0.04651636257767677,l1,33.16062545776367,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed0_structsplat_quadtree_wse_residual.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000030.jpg,0.9532727003097534,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.8478271961212158,160
29.05707622482208,,,640,160.00001525878906,5.896792411804199,18.620933532714844,0.8104867935180664,residual_add+relocate,5,107,COCO_train2014_000000000030,0.11296343803405762,500,500,,33.995479583740234,0.01377591211348772,160,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,StructSplat quadtree-WSE residual-add growth plus split-scheduled residual relocation.,same-growth+relocate,0.9917211532592773,0.0005190480733290315,640,0.04738391190767288,l1,32.84792709350586,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed0_structsplat_quadtree_wse_residual_relocate.png,16,0.25,4,at_split,cuda,,,,,0,tests/test_images/COCO_train2014_000000000030.jpg,0.9522985219955444,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.923450231552124,160
29.571258214289298,,12.0,640,12.0,2.9488186836242676,9.343157768249512,0.7546088695526123,residual_add,5,107,COCO_train2014_000000000030,0.11109519004821777,500,500,,34.36997604370117,0.0134584940969944,160,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,StructSplat quadtree-WSE residual-add growth with feature-adaptive scale caps.,same-growth+feature-cap,0.990144670009613,0.00047631788766011596,640,0.04580330476164818,l1,33.221031188964844,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed0_structsplat_quadtree_wse_residual_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000030.jpg,0.9494729042053223,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.8657040596008301,160
29.31364163224826,,,640,160.00001525878906,6.112435340881348,18.441898345947266,0.7538175582885742,residual_tensor_add,5,107,COCO_train2014_000000000030,0.11114621162414551,500,500,,34.37757110595703,0.013456642627716064,160,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,StructSplat quadtree-WSE initializer plus tensor-aware residual growth.,tensor-growth,0.9923082590103149,0.0004973281174898148,640,0.047459688037633896,l1,33.0335693359375,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed0_structsplat_quadtree_wse_tensor.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000030.jpg,0.9553983807563782,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.8649637699127197,160
29.86815529978108,,12.0,640,12.0,3.1052942276000977,9.975624084472656,0.7543644905090332,residual_tensor_add,5,107,COCO_train2014_000000000030,0.1138448715209961,500,500,,35.173763275146484,0.013029263354837894,160,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,StructSplat quadtree-WSE tensor-aware residual growth with feature-adaptive scale caps.,tensor-growth+feature-cap,0.9906143546104431,0.0004183818819001317,640,0.043502356857061386,l1,33.784271240234375,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed0_structsplat_quadtree_wse_tensor_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000030.jpg,0.9518506526947021,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.8682093620300293,160
29.307001299275186,,,640,160.00001525878906,5.931644916534424,19.003347396850586,0.7445847988128662,residual_tensor_add,5,107,COCO_train2014_000000000030,0.056496620178222656,500,500,,34.311767578125,0.013524352572858334,160,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,StructSplat quadtree-hybrid initializer plus tensor-aware residual growth.,tensor-growth,0.9921422004699707,0.0005008162697777152,640,0.04764801263809204,l1,33.00321578979492,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed0_structsplat_quadtree_hybrid_tensor.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000030.jpg,0.9548773169517517,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.8010814189910889,160
