image,method,gaussians,iters,psnr,ms_ssim,l1,mse,fit_seconds,max_cuda_gb
external/structsplat/tests/test_images/COCO_train2014_000000000009.jpg,structsplat,640,500,26.05009467005943,nan,0.0282221008092165,0.0024830789770931005,6.286908864974976,0.110546944
external/structsplat/tests/test_images/COCO_train2014_000000000009.jpg,gaussianimage,640,5000,26.481594108280667,nan,0.031096164137125015,0.0022482292260974646,3.751624822616577,0.010588672
external/structsplat/tests/test_images/COCO_train2014_000000000025.jpg,structsplat,640,500,25.008189783955874,nan,0.03852428123354912,0.00315631995908916,5.007039785385132,0.083017216
external/structsplat/tests/test_images/COCO_train2014_000000000025.jpg,gaussianimage,640,5000,25.63432951485941,nan,0.03785945475101471,0.0027325432747602463,3.413482189178467,0.01036544
external/structsplat/tests/test_images/COCO_train2014_000000000030.jpg,structsplat,640,500,32.55284143428818,nan,0.01256962213665247,0.0005555406678467989,4.989454984664917,0.09159424
external/structsplat/tests/test_images/COCO_train2014_000000000030.jpg,gaussianimage,640,5000,31.798756292538243,nan,0.014928160235285759,0.0006608826806768775,3.3222246170043945,0.010382336
external/structsplat/tests/test_images/COCO_train2014_000000000034.jpg,structsplat,640,500,23.587142379270087,nan,0.04635829105973244,0.004378100857138634,4.798207521438599,0.086262784
external/structsplat/tests/test_images/COCO_train2014_000000000034.jpg,gaussianimage,640,5000,24.71309719167939,nan,0.043505486100912094,0.00337823829613626,3.4396615028381348,0.010367488
